
Loading datasets...
  Plants: 11,673
  Organisms: 11,711
  Fungi: 11,711
  tier_1_tropical               : 1,659 plants
  tier_2_mediterranean          : 4,064 plants
  tier_3_humid_temperate        : 8,808 plants
  tier_4_continental            : 4,381 plants
  tier_5_boreal_polar           :   960 plants
  tier_6_arid                   : 2,404 plants

Initializing Faith's PD calculator...
Loading phylogenetic tree from: data/stage1/phlogeny/mixgb_tree_11676_species_20251027.nwk
Loading mapping from: data/stage1/phlogeny/mixgb_wfo_to_tree_mapping_11676.csv
  Tree tips: 10977
  WFO mappings: 11676
PhyloPDCalculator initialized (using TreeSwift).
✓ Faith's PD calculator loaded

================================================================================
STAGE: Stage 2: 7-Plant
================================================================================
Guild size: 7 plants
Guilds per tier: 20,000

tier_1_tropical:
  Plant pool: 1,659

  Sampling:   0%|          | 0/20000 [00:00<?, ?it/s]
  Sampling:   0%|          | 9/20000 [00:00<04:07, 80.69it/s]
  Sampling:   0%|          | 18/20000 [00:00<04:03, 81.90it/s]
  Sampling:   0%|          | 27/20000 [00:00<04:02, 82.50it/s]
  Sampling:   0%|          | 36/20000 [00:00<04:02, 82.38it/s]
  Sampling:   0%|          | 45/20000 [00:00<04:01, 82.47it/s]
  Sampling:   0%|          | 54/20000 [00:00<04:02, 82.34it/s]
  Sampling:   0%|          | 63/20000 [00:00<04:02, 82.22it/s]
  Sampling:   0%|          | 72/20000 [00:00<04:01, 82.42it/s]
  Sampling:   0%|          | 81/20000 [00:00<04:01, 82.61it/s]
  Sampling:   0%|          | 90/20000 [00:01<04:00, 82.72it/s]
  Sampling:   0%|          | 99/20000 [00:01<04:00, 82.67it/s]
  Sampling:   1%|          | 108/20000 [00:01<03:59, 82.91it/s]
  Sampling:   1%|          | 117/20000 [00:01<03:59, 82.98it/s]
  Sampling:   1%|          | 126/20000 [00:01<03:59, 83.08it/s]
  Sampling:   1%|          | 135/20000 [00:01<03:59, 83.04it/s]
  Sampling:   1%|          | 144/20000 [00:01<03:59, 83.04it/s]
  Sampling:   1%|          | 153/20000 [00:01<03:58, 83.09it/s]
  Sampling:   1%|          | 162/20000 [00:01<03:59, 82.87it/s]
  Sampling:   1%|          | 171/20000 [00:02<03:59, 82.83it/s]
  Sampling:   1%|          | 180/20000 [00:02<03:59, 82.86it/s]
  Sampling:   1%|          | 189/20000 [00:02<03:59, 82.77it/s]
  Sampling:   1%|          | 198/20000 [00:02<03:59, 82.77it/s]
  Sampling:   1%|          | 207/20000 [00:02<03:59, 82.80it/s]
  Sampling:   1%|          | 216/20000 [00:02<03:59, 82.76it/s]
  Sampling:   1%|          | 225/20000 [00:02<03:58, 82.79it/s]
  Sampling:   1%|          | 234/20000 [00:02<03:58, 82.85it/s]
  Sampling:   1%|          | 243/20000 [00:02<03:58, 82.93it/s]
  Sampling:   1%|▏         | 252/20000 [00:03<03:58, 82.88it/s]
  Sampling:  43%|████▎     | 8523/20000 [01:40<02:16, 84.33it/s]
  Sampling:  43%|████▎     | 8532/20000 [01:40<02:15, 84.39it/s]
  Sampling:  43%|████▎     | 8541/20000 [01:40<02:15, 84.41it/s]
  Sampling:  43%|████▎     | 8550/20000 [01:41<02:15, 84.29it/s]
  Sampling:  43%|████▎     | 8559/20000 [01:41<02:15, 84.21it/s]
  Sampling:  43%|████▎     | 8568/20000 [01:41<02:15, 84.24it/s]
  Sampling:  43%|████▎     | 8577/20000 [01:41<02:15, 84.16it/s]
  Sampling:  43%|████▎     | 8586/20000 [01:41<02:15, 84.23it/s]
  Sampling:  43%|████▎     | 8595/20000 [01:41<02:15, 84.17it/s]
  Sampling:  43%|████▎     | 8604/20000 [01:41<02:15, 84.24it/s]
  Sampling:  43%|████▎     | 8613/20000 [01:41<02:14, 84.40it/s]
  Sampling:  43%|████▎     | 8622/20000 [01:41<02:14, 84.41it/s]
  Sampling:  43%|████▎     | 8631/20000 [01:41<02:14, 84.38it/s]
  Sampling:  43%|████▎     | 8640/20000 [01:42<02:14, 84.59it/s]
  Sampling:  43%|████▎     | 8649/20000 [01:42<02:14, 84.38it/s]
  Sampling:  43%|████▎     | 8658/20000 [01:42<02:14, 84.38it/s]
  Sampling:  43%|████▎     | 8667/20000 [01:42<02:14, 84.32it/s]
  Sampling:  43%|████▎     | 8676/20000 [01:42<02:14, 84.03it/s]
  Sampling:  43%|████▎     | 8685/20000 [01:42<02:16, 82.86it/s]
  Sampling:  43%|████▎     | 8694/20000 [01:42<02:17, 82.51it/s]
  Sampling:  44%|████▎     | 8703/20000 [01:42<02:15, 83.07it/s]
  Sampling:  44%|████▎     | 8712/20000 [01:42<02:15, 83.29it/s]
  Sampling:  44%|████▎     | 8721/20000 [01:43<02:15, 83.53it/s]
  Sampling:  44%|████▎     | 8730/20000 [01:43<02:14, 83.65it/s]
  Sampling:  44%|████▎     | 8739/20000 [01:43<02:14, 83.52it/s]
  Sampling:  44%|████▎     | 8748/20000 [01:43<02:15, 83.22it/s]
  Sampling:  44%|████▍     | 8757/20000 [01:43<02:15, 82.73it/s]
  Sampling:  44%|████▍     | 8766/20000 [01:43<02:16, 82.09it/s]
  Sampling:  44%|████▍     | 8775/20000 [01:43<02:16, 82.48it/s]
  Sampling:  44%|████▍     | 8784/20000 [01:43<02:14, 83.17it/s]
  Sampling:  44%|████▍     | 8793/20000 [01:43<02:14, 83.53it/s]
  Sampling:  44%|████▍     | 8802/20000 [01:44<02:13, 83.66it/s]
  Sampling:  44%|████▍     | 8811/20000 [01:44<02:13, 83.92it/s]
  Sampling:  44%|████▍     | 8820/20000 [01:44<02:12, 84.14it/s]
  Sampling:  44%|████▍     | 8829/20000 [01:44<02:12, 84.31it/s]
  Sampling:  44%|████▍     | 8838/20000 [01:44<02:12, 84.17it/s]
  Sampling:  44%|████▍     | 8847/20000 [01:44<02:12, 84.21it/s]
  Sampling:  44%|████▍     | 8856/20000 [01:44<02:11, 84.48it/s]
  Sampling:  44%|████▍     | 8865/20000 [01:44<02:12, 84.27it/s]
  Sampling:  44%|████▍     | 8874/20000 [01:44<02:11, 84.49it/s]
  Sampling:  44%|████▍     | 8883/20000 [01:44<02:11, 84.52it/s]
  Sampling:  44%|████▍     | 8892/20000 [01:45<02:11, 84.72it/s]
  Sampling:  45%|████▍     | 8901/20000 [01:45<02:10, 84.77it/s]
  Sampling:  45%|████▍     | 8910/20000 [01:45<02:11, 84.62it/s]
  Sampling:  45%|████▍     | 8919/20000 [01:45<02:10, 84.70it/s]
  Sampling:  45%|████▍     | 8928/20000 [01:45<02:10, 84.67it/s]
  Sampling:  45%|████▍     | 8937/20000 [01:45<02:10, 84.52it/s]
  Sampling:  45%|████▍     | 8946/20000 [01:45<02:10, 84.44it/s]
  Sampling:  45%|████▍     | 8955/20000 [01:45<02:10, 84.50it/s]
  Sampling:  45%|████▍     | 8964/20000 [01:45<02:10, 84.50it/s]
  Sampling:  45%|████▍     | 8973/20000 [01:46<02:10, 84.52it/s]
  Sampling:  45%|████▍     | 8982/20000 [01:46<02:10, 84.53it/s]
  Sampling:  45%|████▍     | 8991/20000 [01:46<02:10, 84.51it/s]
  Sampling:  45%|████▌     | 9000/20000 [01:46<02:10, 84.56it/s]
  Sampling:  45%|████▌     | 9009/20000 [01:46<02:09, 84.61it/s]
  Sampling:  45%|████▌     | 9018/20000 [01:46<02:09, 84.66it/s]
  Sampling:  45%|████▌     | 9027/20000 [01:46<02:09, 84.66it/s]
  Sampling:  45%|████▌     | 9036/20000 [01:46<02:09, 84.68it/s]
  Sampling:  45%|████▌     | 9045/20000 [01:46<02:09, 84.74it/s]
  Sampling:  45%|████▌     | 9054/20000 [01:47<02:09, 84.62it/s]
  Sampling:  45%|████▌     | 9063/20000 [01:47<02:09, 84.66it/s]
  Sampling:  45%|████▌     | 9072/20000 [01:47<02:09, 84.45it/s]
  Sampling:  45%|████▌     | 9081/20000 [01:47<02:09, 84.39it/s]
  Sampling:  45%|████▌     | 9090/20000 [01:47<02:09, 84.38it/s]
  Sampling:  45%|████▌     | 9099/20000 [01:47<02:09, 84.43it/s]
  Sampling:  46%|████▌     | 9108/20000 [01:47<02:09, 84.32it/s]
  Sampling:  46%|████▌     | 9117/20000 [01:47<02:09, 84.29it/s]
  Sampling:  46%|████▌     | 9126/20000 [01:47<02:09, 84.25it/s]
  Sampling:  46%|████▌     | 9135/20000 [01:47<02:09, 84.20it/s]
  Sampling:  46%|████▌     | 9144/20000 [01:48<02:09, 83.98it/s]
  Sampling:  46%|████▌     | 9153/20000 [01:48<02:09, 84.05it/s]
  Sampling:  46%|████▌     | 9162/20000 [01:48<02:08, 84.14it/s]
  Sampling:  46%|████▌     | 9171/20000 [01:48<02:08, 84.24it/s]
  Sampling:  46%|████▌     | 9180/20000 [01:48<02:08, 84.28it/s]
  Sampling:  46%|████▌     | 9189/20000 [01:48<02:08, 84.18it/s]
  Sampling:  46%|████▌     | 9198/20000 [01:48<02:08, 84.35it/s]
  Sampling:  46%|████▌     | 9207/20000 [01:48<02:08, 84.32it/s]
  Sampling:  46%|████▌     | 9216/20000 [01:48<02:07, 84.30it/s]
  Sampling:  46%|████▌     | 9225/20000 [01:49<02:07, 84.30it/s]
  Sampling:  46%|████▌     | 9234/20000 [01:49<02:07, 84.20it/s]
  Sampling:  46%|████▌     | 9243/20000 [01:49<02:07, 84.48it/s]
  Sampling:  46%|████▋     | 9252/20000 [01:49<02:07, 84.55it/s]
  Sampling:  46%|████▋     | 9261/20000 [01:49<02:06, 84.61it/s]
  Sampling:  46%|████▋     | 9270/20000 [01:49<02:06, 84.56it/s]
  Sampling:  46%|████▋     | 9279/20000 [01:49<02:06, 84.42it/s]
  Sampling:  46%|████▋     | 9288/20000 [01:49<02:07, 84.33it/s]
  Sampling:  46%|████▋     | 9297/20000 [01:49<02:06, 84.30it/s]
  Sampling:  47%|████▋     | 9306/20000 [01:49<02:06, 84.22it/s]
  Sampling:  47%|████▋     | 9315/20000 [01:50<02:06, 84.36it/s]
  Sampling:  47%|████▋     | 9324/20000 [01:50<02:06, 84.38it/s]
  Sampling:  47%|████▋     | 9333/20000 [01:50<02:06, 84.14it/s]
  Sampling:  47%|████▋     | 9342/20000 [01:50<02:06, 84.24it/s]
  Sampling:  47%|████▋     | 9351/20000 [01:50<02:06, 84.26it/s]
  Sampling:  47%|████▋     | 9360/20000 [01:50<02:06, 84.39it/s]
  Sampling:  47%|████▋     | 9369/20000 [01:50<02:06, 84.22it/s]
  Sampling:  47%|████▋     | 9378/20000 [01:50<02:06, 84.20it/s]
  Sampling:  47%|████▋     | 9387/20000 [01:50<02:05, 84.42it/s]
  Sampling:  47%|████▋     | 9396/20000 [01:51<02:05, 84.42it/s]
  Sampling:  47%|████▋     | 9405/20000 [01:51<02:05, 84.32it/s]
  Sampling:  47%|████▋     | 9414/20000 [01:51<02:05, 84.21it/s]
  Sampling:  47%|████▋     | 9423/20000 [01:51<02:05, 84.42it/s]
  Sampling:  47%|████▋     | 9432/20000 [01:51<02:05, 84.09it/s]
  Sampling:  47%|████▋     | 9441/20000 [01:51<02:05, 84.07it/s]
  Sampling:  47%|████▋     | 9450/20000 [01:51<02:05, 84.10it/s]
  Sampling:  47%|████▋     | 9459/20000 [01:51<02:05, 84.00it/s]
  Sampling:  47%|████▋     | 9468/20000 [01:51<02:05, 84.13it/s]
  Sampling:  47%|████▋     | 9477/20000 [01:52<02:04, 84.20it/s]
  Sampling:  47%|████▋     | 9486/20000 [01:52<02:04, 84.16it/s]
  Sampling:  47%|████▋     | 9495/20000 [01:52<02:04, 84.23it/s]
  Sampling:  48%|████▊     | 9504/20000 [01:52<02:04, 84.20it/s]
  Sampling:  48%|████▊     | 9513/20000 [01:52<02:04, 84.28it/s]
  Sampling:  48%|████▊     | 9522/20000 [01:52<02:04, 84.20it/s]
  Sampling:  48%|████▊     | 9531/20000 [01:52<02:04, 84.23it/s]
  Sampling:  48%|████▊     | 9540/20000 [01:52<02:04, 84.27it/s]
  Sampling:  48%|████▊     | 9549/20000 [01:52<02:04, 84.25it/s]
  Sampling:  48%|████▊     | 9558/20000 [01:52<02:03, 84.36it/s]
  Sampling:  48%|████▊     | 9567/20000 [01:53<02:03, 84.27it/s]
  Sampling:  48%|████▊     | 9576/20000 [01:53<02:04, 83.82it/s]
  Sampling:  48%|████▊     | 9585/20000 [01:53<02:03, 84.05it/s]
  Sampling:  48%|████▊     | 9594/20000 [01:53<02:03, 84.18it/s]
  Sampling:  48%|████▊     | 9603/20000 [01:53<02:03, 84.16it/s]
  Sampling:  48%|████▊     | 9612/20000 [01:53<02:03, 84.05it/s]
  Sampling:  48%|████▊     | 9621/20000 [01:53<02:03, 84.03it/s]
  Sampling:  48%|████▊     | 9630/20000 [01:53<02:03, 84.20it/s]
  Sampling:  48%|████▊     | 9639/20000 [01:53<02:03, 84.20it/s]
  Sampling:  48%|████▊     | 9648/20000 [01:54<02:02, 84.27it/s]
  Sampling:  48%|████▊     | 9657/20000 [01:54<02:02, 84.18it/s]
  Sampling:  48%|████▊     | 9666/20000 [01:54<02:02, 84.23it/s]
  Sampling:  48%|████▊     | 9675/20000 [01:54<02:02, 84.38it/s]
  Sampling:  48%|████▊     | 9684/20000 [01:54<02:02, 84.40it/s]
  Sampling:  48%|████▊     | 9693/20000 [01:54<02:02, 84.41it/s]
  Sampling:  49%|████▊     | 9702/20000 [01:54<02:02, 84.40it/s]
  Sampling:  49%|████▊     | 9711/20000 [01:54<02:01, 84.55it/s]
  Sampling:  49%|████▊     | 9720/20000 [01:54<02:01, 84.44it/s]
  Sampling:  49%|████▊     | 9729/20000 [01:55<02:01, 84.38it/s]
  Sampling:  49%|████▊     | 9738/20000 [01:55<02:01, 84.38it/s]
  Sampling:  49%|████▊     | 9747/20000 [01:55<02:01, 84.52it/s]
  Sampling:  49%|████▉     | 9756/20000 [01:55<02:01, 84.50it/s]
  Sampling:  49%|████▉     | 9765/20000 [01:55<02:01, 84.35it/s]
  Sampling:  49%|████▉     | 9774/20000 [01:55<02:01, 84.43it/s]
  Sampling:  49%|████▉     | 9783/20000 [01:55<02:00, 84.59it/s]
  Sampling:  49%|████▉     | 9792/20000 [01:55<02:00, 84.54it/s]
  Sampling:  49%|████▉     | 9801/20000 [01:55<02:00, 84.30it/s]
  Sampling:  49%|████▉     | 9810/20000 [01:55<02:00, 84.31it/s]
  Sampling:  49%|████▉     | 9819/20000 [01:56<02:00, 84.20it/s]
  Sampling:  49%|████▉     | 9828/20000 [01:56<02:00, 84.22it/s]
  Sampling:  49%|████▉     | 9837/20000 [01:56<02:00, 84.10it/s]
  Sampling:  49%|████▉     | 9846/20000 [01:56<02:00, 84.19it/s]
  Sampling:  49%|████▉     | 9855/20000 [01:56<02:00, 84.36it/s]
  Sampling:  49%|████▉     | 9864/20000 [01:56<02:01, 83.50it/s]
  Sampling:  49%|████▉     | 9873/20000 [01:56<02:00, 84.00it/s]
  Sampling:  49%|████▉     | 9882/20000 [01:56<01:59, 84.45it/s]
  Sampling:  49%|████▉     | 9891/20000 [01:56<01:59, 84.61it/s]
  Sampling:  50%|████▉     | 9900/20000 [01:57<01:59, 84.61it/s]
  Sampling:  50%|████▉     | 9909/20000 [01:57<01:59, 84.68it/s]
  Sampling:  50%|████▉     | 9918/20000 [01:57<01:58, 84.81it/s]
  Sampling:  50%|████▉     | 9927/20000 [01:57<01:58, 84.78it/s]
  Sampling:  50%|████▉     | 9936/20000 [01:57<01:58, 84.80it/s]
  Sampling:  50%|████▉     | 9945/20000 [01:57<01:58, 84.83it/s]
  Sampling:  50%|████▉     | 9954/20000 [01:57<01:58, 84.96it/s]
  Sampling:  50%|████▉     | 9963/20000 [01:57<01:58, 85.02it/s]
  Sampling:  50%|████▉     | 9972/20000 [01:57<01:58, 84.95it/s]
  Sampling:  50%|████▉     | 9981/20000 [01:57<01:57, 85.12it/s]
  Sampling:  50%|████▉     | 9990/20000 [01:58<01:57, 84.95it/s]
  Sampling:  50%|████▉     | 9999/20000 [01:58<01:57, 84.91it/s]
  Sampling:  50%|█████     | 10008/20000 [01:58<01:57, 85.02it/s]
  Sampling:  50%|█████     | 10017/20000 [01:58<01:57, 84.86it/s]
  Sampling:  50%|█████     | 10026/20000 [01:58<01:57, 84.77it/s]
  Sampling:  50%|█████     | 10035/20000 [01:58<01:57, 84.87it/s]
  Sampling:  50%|█████     | 10044/20000 [01:58<01:57, 84.90it/s]
  Sampling:  50%|█████     | 10053/20000 [01:58<01:57, 84.89it/s]
  Sampling:  50%|█████     | 10062/20000 [01:58<01:57, 84.78it/s]
  Sampling:  50%|█████     | 10071/20000 [01:59<01:57, 84.74it/s]
  Sampling:  50%|█████     | 10080/20000 [01:59<01:56, 84.89it/s]
  Sampling:  50%|█████     | 10089/20000 [01:59<01:56, 84.83it/s]
  Sampling:  50%|█████     | 10098/20000 [01:59<01:56, 84.96it/s]
  Sampling:  51%|█████     | 10107/20000 [01:59<01:56, 84.79it/s]
  Sampling:  51%|█████     | 10116/20000 [01:59<01:56, 84.86it/s]
  Sampling:  51%|█████     | 10125/20000 [01:59<01:56, 84.77it/s]
  Sampling:  51%|█████     | 10134/20000 [01:59<01:56, 84.96it/s]
  Sampling:  51%|█████     | 10143/20000 [01:59<01:56, 84.75it/s]
  Sampling:  51%|█████     | 10152/20000 [02:00<01:55, 84.92it/s]
  Sampling:  51%|█████     | 10161/20000 [02:00<01:56, 84.64it/s]
  Sampling:  51%|█████     | 10170/20000 [02:00<01:56, 84.67it/s]
  Sampling:  51%|█████     | 10179/20000 [02:00<01:55, 84.72it/s]
  Sampling:  51%|█████     | 10188/20000 [02:00<01:55, 84.80it/s]
  Sampling:  51%|█████     | 10197/20000 [02:00<01:55, 84.85it/s]
  Sampling:  51%|█████     | 10206/20000 [02:00<01:55, 84.79it/s]
  Sampling:  51%|█████     | 10215/20000 [02:00<01:55, 84.80it/s]
  Sampling:  51%|█████     | 10224/20000 [02:00<01:54, 85.13it/s]
  Sampling:  51%|█████     | 10233/20000 [02:00<01:54, 85.10it/s]
  Sampling:  51%|█████     | 10242/20000 [02:01<01:54, 84.99it/s]
  Sampling:  51%|█████▏    | 10251/20000 [02:01<01:54, 84.97it/s]
  Sampling:  51%|█████▏    | 10260/20000 [02:01<01:54, 84.79it/s]
  Sampling:  51%|█████▏    | 10269/20000 [02:01<01:54, 85.14it/s]
  Sampling:  51%|█████▏    | 10278/20000 [02:01<01:53, 85.59it/s]
  Sampling:  51%|█████▏    | 10287/20000 [02:01<01:53, 85.25it/s]
  Sampling:  51%|█████▏    | 10296/20000 [02:01<01:53, 85.23it/s]
  Sampling:  52%|█████▏    | 10305/20000 [02:01<01:53, 85.33it/s]
  Sampling:  52%|█████▏    | 10314/20000 [02:01<01:53, 85.04it/s]
  Sampling:  52%|█████▏    | 10323/20000 [02:02<01:53, 85.17it/s]
  Sampling:  52%|█████▏    | 10332/20000 [02:02<01:53, 84.92it/s]
  Sampling:  52%|█████▏    | 10341/20000 [02:02<01:53, 84.88it/s]
  Sampling:  52%|█████▏    | 10350/20000 [02:02<01:53, 84.92it/s]
  Sampling:  52%|█████▏    | 10359/20000 [02:02<01:53, 85.16it/s]
  Sampling:  52%|█████▏    | 10368/20000 [02:02<01:53, 85.16it/s]
  Sampling:  52%|█████▏    | 10377/20000 [02:02<01:53, 85.15it/s]
  Sampling:  52%|█████▏    | 10386/20000 [02:02<01:52, 85.35it/s]
  Sampling:  52%|█████▏    | 10395/20000 [02:02<01:52, 85.27it/s]
  Sampling:  52%|█████▏    | 10404/20000 [02:02<01:52, 85.20it/s]
  Sampling:  52%|█████▏    | 10413/20000 [02:03<01:52, 85.09it/s]
  Sampling:  52%|█████▏    | 10422/20000 [02:03<01:52, 85.05it/s]
  Sampling:  52%|█████▏    | 10431/20000 [02:03<01:52, 85.16it/s]
  Sampling:  52%|█████▏    | 10440/20000 [02:03<01:52, 85.23it/s]
  Sampling:  52%|█████▏    | 10449/20000 [02:03<01:52, 85.20it/s]
  Sampling:  52%|█████▏    | 10458/20000 [02:03<01:52, 85.06it/s]
  Sampling:  52%|█████▏    | 10467/20000 [02:03<01:52, 84.84it/s]
  Sampling:  52%|█████▏    | 10476/20000 [02:03<01:52, 84.64it/s]
  Sampling:  52%|█████▏    | 10485/20000 [02:03<01:52, 84.78it/s]
  Sampling:  52%|█████▏    | 10494/20000 [02:04<01:52, 84.56it/s]
  Sampling:  53%|█████▎    | 10503/20000 [02:04<01:52, 84.71it/s]
  Sampling:  53%|█████▎    | 10512/20000 [02:04<01:51, 84.71it/s]
  Sampling:  53%|█████▎    | 10521/20000 [02:04<01:51, 84.69it/s]
  Sampling:  53%|█████▎    | 10530/20000 [02:04<01:51, 84.67it/s]
  Sampling:  53%|█████▎    | 10539/20000 [02:04<01:51, 84.91it/s]
  Sampling:  53%|█████▎    | 10548/20000 [02:04<01:51, 84.64it/s]
  Sampling:  53%|█████▎    | 10557/20000 [02:04<01:51, 84.71it/s]
  Sampling:  53%|█████▎    | 10566/20000 [02:04<01:51, 84.83it/s]
  Sampling:  53%|█████▎    | 10575/20000 [02:04<01:51, 84.83it/s]
  Sampling:  53%|█████▎    | 10584/20000 [02:05<01:50, 84.88it/s]
  Sampling:  53%|█████▎    | 10593/20000 [02:05<01:50, 84.82it/s]
  Sampling:  53%|█████▎    | 10602/20000 [02:05<01:50, 84.77it/s]
  Sampling:  53%|█████▎    | 10611/20000 [02:05<01:51, 84.55it/s]
  Sampling:  53%|█████▎    | 10620/20000 [02:05<01:50, 84.59it/s]
  Sampling:  53%|█████▎    | 10629/20000 [02:05<01:50, 84.63it/s]
  Sampling:  53%|█████▎    | 10638/20000 [02:05<01:50, 84.41it/s]
  Sampling:  53%|█████▎    | 10647/20000 [02:05<01:50, 84.48it/s]
  Sampling:  53%|█████▎    | 10656/20000 [02:05<01:50, 84.44it/s]
  Sampling:  53%|█████▎    | 10665/20000 [02:06<01:50, 84.47it/s]
  Sampling:  53%|█████▎    | 10674/20000 [02:06<01:50, 84.44it/s]
  Sampling:  53%|█████▎    | 10683/20000 [02:06<01:50, 84.52it/s]
  Sampling:  53%|█████▎    | 10692/20000 [02:06<01:49, 84.72it/s]
  Sampling:  54%|█████▎    | 10701/20000 [02:06<01:49, 84.89it/s]
  Sampling:  54%|█████▎    | 10710/20000 [02:06<01:49, 84.88it/s]
  Sampling:  54%|█████▎    | 10719/20000 [02:06<01:49, 84.90it/s]
  Sampling:  54%|█████▎    | 10728/20000 [02:06<01:49, 84.95it/s]
  Sampling:  54%|█████▎    | 10737/20000 [02:06<01:49, 84.96it/s]
  Sampling:  54%|█████▎    | 10746/20000 [02:07<01:48, 84.99it/s]
  Sampling:  54%|█████▍    | 10755/20000 [02:07<01:48, 84.94it/s]
  Sampling:  54%|█████▍    | 10764/20000 [02:07<01:48, 84.89it/s]
  Sampling:  54%|█████▍    | 10773/20000 [02:07<01:48, 84.87it/s]
  Sampling:  54%|█████▍    | 10782/20000 [02:07<01:48, 84.87it/s]
  Sampling:  54%|█████▍    | 10791/20000 [02:07<01:48, 84.91it/s]
  Sampling:  54%|█████▍    | 10800/20000 [02:07<01:48, 85.02it/s]
  Sampling:  54%|█████▍    | 10809/20000 [02:07<01:48, 85.02it/s]
  Sampling:  54%|█████▍    | 10818/20000 [02:07<01:47, 85.11it/s]
  Sampling:  54%|█████▍    | 10827/20000 [02:07<01:47, 85.15it/s]
  Sampling:  54%|█████▍    | 10836/20000 [02:08<01:47, 85.16it/s]
  Sampling:  54%|█████▍    | 10845/20000 [02:08<01:47, 84.99it/s]
  Sampling:  54%|█████▍    | 10854/20000 [02:08<01:47, 84.87it/s]
  Sampling:  54%|█████▍    | 10863/20000 [02:08<01:47, 84.91it/s]
  Sampling:  54%|█████▍    | 10872/20000 [02:08<01:47, 84.83it/s]
  Sampling:  54%|█████▍    | 10881/20000 [02:08<01:47, 84.83it/s]
  Sampling:  54%|█████▍    | 10890/20000 [02:08<01:47, 84.70it/s]
  Sampling:  54%|█████▍    | 10899/20000 [02:08<01:47, 84.73it/s]
  Sampling:  55%|█████▍    | 10908/20000 [02:08<01:47, 84.75it/s]
  Sampling:  55%|█████▍    | 10917/20000 [02:09<01:47, 84.69it/s]
  Sampling:  55%|█████▍    | 10926/20000 [02:09<01:47, 84.72it/s]
  Sampling:  55%|█████▍    | 10935/20000 [02:09<01:47, 84.67it/s]
  Sampling:  55%|█████▍    | 10944/20000 [02:09<01:46, 84.69it/s]
  Sampling:  55%|█████▍    | 10953/20000 [02:09<01:46, 84.56it/s]
  Sampling:  55%|█████▍    | 10962/20000 [02:09<01:46, 84.62it/s]
  Sampling:  55%|█████▍    | 10971/20000 [02:09<01:46, 84.66it/s]
  Sampling:  55%|█████▍    | 10980/20000 [02:09<01:46, 84.81it/s]
  Sampling:  55%|█████▍    | 10989/20000 [02:09<01:46, 84.96it/s]
  Sampling:  55%|█████▍    | 10998/20000 [02:09<01:46, 84.76it/s]
  Sampling:  55%|█████▌    | 11007/20000 [02:10<01:46, 84.79it/s]
  Sampling:  55%|█████▌    | 11016/20000 [02:10<01:45, 84.91it/s]
  Sampling:  55%|█████▌    | 11025/20000 [02:10<01:45, 84.89it/s]
  Sampling:  55%|█████▌    | 11034/20000 [02:10<01:45, 84.97it/s]
  Sampling:  55%|█████▌    | 11043/20000 [02:10<01:45, 85.00it/s]
  Sampling:  55%|█████▌    | 11052/20000 [02:10<01:45, 85.09it/s]
  Sampling:  55%|█████▌    | 11061/20000 [02:10<01:45, 85.11it/s]
  Sampling:  55%|█████▌    | 11070/20000 [02:10<01:44, 85.07it/s]
  Sampling:  55%|█████▌    | 11079/20000 [02:10<01:45, 84.95it/s]
  Sampling:  55%|█████▌    | 11088/20000 [02:11<01:44, 84.91it/s]
  Sampling:  55%|█████▌    | 11097/20000 [02:11<01:44, 85.19it/s]
  Sampling:  56%|█████▌    | 11106/20000 [02:11<01:44, 85.13it/s]
  Sampling:  56%|█████▌    | 11115/20000 [02:11<01:44, 85.06it/s]
  Sampling:  56%|█████▌    | 11124/20000 [02:11<01:44, 85.17it/s]
  Sampling:  56%|█████▌    | 11133/20000 [02:11<01:44, 85.21it/s]
  Sampling:  56%|█████▌    | 11142/20000 [02:11<01:44, 85.13it/s]
  Sampling:  56%|█████▌    | 11151/20000 [02:11<01:44, 85.03it/s]
  Sampling:  56%|█████▌    | 11160/20000 [02:11<01:43, 85.07it/s]
  Sampling:  56%|█████▌    | 11169/20000 [02:11<01:43, 85.07it/s]
  Sampling:  56%|█████▌    | 11178/20000 [02:12<01:43, 84.98it/s]
  Sampling:  56%|█████▌    | 11187/20000 [02:12<01:43, 84.95it/s]
  Sampling:  56%|█████▌    | 11196/20000 [02:12<01:43, 84.95it/s]
  Sampling:  56%|█████▌    | 11205/20000 [02:12<01:43, 84.95it/s]
  Sampling:  56%|█████▌    | 11214/20000 [02:12<01:43, 85.00it/s]
  Sampling:  56%|█████▌    | 11223/20000 [02:12<01:43, 84.92it/s]
  Sampling:  56%|█████▌    | 11232/20000 [02:12<01:42, 85.14it/s]
  Sampling:  56%|█████▌    | 11241/20000 [02:12<01:42, 85.09it/s]
  Sampling:  56%|█████▋    | 11250/20000 [02:12<01:42, 84.98it/s]
  Sampling:  56%|█████▋    | 11259/20000 [02:13<01:42, 84.92it/s]
  Sampling:  56%|█████▋    | 11268/20000 [02:13<01:43, 84.78it/s]
  Sampling:  56%|█████▋    | 11277/20000 [02:13<01:42, 84.74it/s]
  Sampling:  56%|█████▋    | 11286/20000 [02:13<01:42, 84.71it/s]
  Sampling:  56%|█████▋    | 11295/20000 [02:13<01:42, 84.69it/s]
  Sampling:  57%|█████▋    | 11304/20000 [02:13<01:42, 84.90it/s]
  Sampling:  57%|█████▋    | 11313/20000 [02:13<01:42, 85.00it/s]
